date,rain,obs_flow,et,temp
2001-09-10,6.51,62.2,3.32,20.43
2001-09-11,2.22,125,4.01,19.2
2001-09-12,0,58.3,3.9,18.83
2001-09-13,0,34.8,4.25,18
2001-09-14,0,34.4,2.99,16.83
2001-09-15,0,14.9,4.2,19.13
2001-09-16,0,17.6,3.94,19.03
2001-09-17,0,7,1.92,18.7
2001-09-18,0,18.8,3.28,20.87
2001-09-19,0,4.3,2.65,18.4
2001-09-20,1.05,13.8,1.86,19.13
2001-09-21,1.02,18.7,2.81,12.37
2001-09-22,0,25.8,3.05,13.53
2001-09-23,0.07,16.6,2.94,15.67
2001-09-24,0.06,8.7,2.13,17.23
2001-09-25,0.53,13.3,2.75,16.63
2001-09-26,0,3.5,2.83,17.17
2001-09-27,0.48,13.7,2.99,18.5
2001-09-28,0.25,4.3,3.41,15.17
2001-09-29,0.84,9.7,2.16,16.63
2001-09-30,16.85,15.5,1.28,14.1
2001-10-01,22,64.9,1.14,13.57
2001-10-02,0,101.2,2.03,17.17
2001-10-03,0.17,46.8,1.34,16.97
2001-10-04,0.51,28.5,1.52,16.87
2001-10-05,0,21.7,2.21,14.7
2001-10-06,0,19.8,2.48,15.77
2001-10-07,0.53,6.2,2.7,15.17
2001-10-08,1.95,13.6,1.78,15.77
2001-10-09,25.54,29.7,1.33,15.33
2001-10-10,31.8,262.2,1.12,12.47
2001-10-11,0.15,195.9,1.68,14.47
2001-10-12,0,96,1.37,14.07
2001-10-13,0,80.5,1.54,15.17
2001-10-14,0,39.3,2.39,15.77
2001-10-15,0.11,45.2,1.04,13.97
2001-10-16,0,29.5,1.62,16.03
2001-10-17,0,29.1,2.26,11.87
2001-10-18,0,25.4,2.04,11.3
2001-10-19,0,19.9,1.56,12.37
2001-10-20,0,19.7,1.35,12.97
2001-10-21,0,16.5,1.72,13.8
2001-10-22,0,18.1,1.65,15.9
2001-10-23,0,20.2,1.48,13.97
2001-10-24,0,9.1,1.26,14.97
2001-10-25,0,17.9,1.37,14.8
2001-10-26,0,16.6,1.39,15.53
2001-10-27,0.26,12.7,0.9,14.17
2001-10-28,5.32,14.8,1.81,15.73
2001-10-29,0.04,15.5,1.61,10.73
2001-10-30,0.04,18.7,1.1,11.47
2001-10-31,0.29,19.7,1.41,12.93
2001-11-01,0.37,14.3,1.72,9.6
2001-11-02,0,9.4,1.11,7.07
2001-11-03,0,2.8,1,7.17
2001-11-04,0,14.6,1.03,6.53
2001-11-05,1.46,10,0.65,6.33
2001-11-06,0.01,16,0.95,3.57
2001-11-07,0,5.6,0.86,3.97
2001-11-08,0.54,9.5,0.9,6.23
2001-11-09,4.08,7.4,0.86,5.37
2001-11-10,0,14.6,0.9,6.47
2001-11-11,0,15.5,0.65,5.67
2001-11-12,0,10.7,0.91,5.4
2001-11-13,0,6.9,0.86,3.7
2001-11-14,0,13.8,1.09,3.83
2001-11-15,0,5.6,1.01,1.97
2001-11-16,0,4.6,1.1,4.67
2001-11-17,0,11.1,0.77,4.97
2001-11-18,0,7.1,0.74,4.77
2001-11-19,0,5.7,0.64,5.4
2001-11-20,0,7.6,0.74,5.63
2001-11-21,0,8.6,0.65,5.83
2001-11-22,0,8.4,0.55,6.14
2001-11-23,0,4.7,0.54,4.6
2001-11-24,1.66,5.8,0.54,6.74
2001-11-25,0.04,7.7,1.31,3.97
2001-11-26,0,4,1.06,-0.6
2001-11-27,0.05,9.2,0.89,-1.97
2001-11-28,0.01,8.4,1.08,5.07
2001-11-29,1.87,7.6,0.51,5.2
2001-11-30,0,7.2,1.06,1
2001-12-01,0,0.3,0.58,-0.2
2001-12-02,0.04,1.1,0.81,3.03
2001-12-03,0.01,7.9,0.46,0.57
2001-12-04,0.04,3.6,0.56,1.93
2001-12-05,0.04,1.9,0.98,3.43
2001-12-06,0,8,1.06,-1.7
2001-12-07,0,0.7,0.5,-3.4
2001-12-08,0,1.05,0.61,0.6
2001-12-09,0,1.4,0.52,-0.23
2001-12-10,0,6.7,0.74,0.67
2001-12-11,0,1.2,0.7,2.87
2001-12-12,1.47,8.9,0.4,0.37
2001-12-13,0.04,0.5,1.25,-1.27
2001-12-14,0,0.65,0.85,-5.3
2001-12-15,0,0.8,1.1,-5.23
2001-12-16,0,1,0.42,-5.26
2001-12-17,0,4.7,0.71,-2.8
2001-12-18,0,1.4,0.46,-5.36
2001-12-19,0,6.2,0.37,-5.1
2001-12-20,0.22,5.1,0.38,-3.9
2001-12-21,0.04,4,0.48,-3.97
2001-12-22,0.02,6,0.45,-5.17
2001-12-23,0.14,1.4,0.4,-5.4
2001-12-24,1.04,2.5,0.44,-3.9
2001-12-25,4.94,5.6,0.61,-1.3
2001-12-26,0.04,1.1,0.61,-4.1
2001-12-27,0.41,1.5,0.62,-5.43
2001-12-28,0,7.4,0.5,-5.7
2001-12-29,0.96,6.55,0.61,-5.9
2001-12-30,0.07,5.7,0.78,-7.67
2001-12-31,3.94,5.7,0.28,-7.9
2002-01-01,0.34,5.7,0.7,-6.83
2002-01-02,0,5.9,0.51,-13.7
2002-01-03,0.39,1.7,0.33,-12.16
2002-01-04,1.03,6.5,0.47,-2.73
2002-01-05,0.14,6.1,0.63,-4.63
2002-01-06,0.74,8.4,0.39,-5.06
2002-01-07,3.51,10.7,0.95,-3.73
2002-01-08,0,2.3,0.8,-9
2002-01-09,0.26,2.1,0.37,-8.5
2002-01-10,0.16,6.3,0.35,-2.3
2002-01-11,0.07,4.85,0.63,2.24
2002-01-12,0,3.4,0.46,2.57
2002-01-13,0.42,7.8,0.93,2.73
2002-01-14,3.91,16.15,0.52,4.1
2002-01-15,16.02,24.5,0.51,7.23
2002-01-16,11.11,56.1,0.87,4.23
2002-01-17,2.29,51.6,0.5,1.23
2002-01-18,0.08,28.7,0.64,0.87
2002-01-19,0.08,21.1,0.58,2.83
2002-01-20,2.89,25,0.49,2.07
2002-01-21,0.73,15.5,0.69,-1.07
2002-01-22,0.08,10.8,1.03,-5.23
2002-01-23,0,13.1,0.94,-4.97
2002-01-24,0.22,11,0.73,-5.67
2002-01-25,0,6.2,0.62,-3.76
2002-01-26,1.18,15.1,0.45,-2.93
2002-01-27,1.25,10.3,0.68,-0.37
2002-01-28,0.09,10.7,0.95,-3.93
2002-01-29,0.2,5.4,0.8,-5.3
2002-01-30,0.69,11.2,0.89,-3.83
2002-01-31,0,1.9,0.78,-5.43
2002-02-01,0,10.6,0.57,-3.9
2002-02-02,0.03,10.9,0.94,1.73
2002-02-03,0,6.4,0.89,1.3
2002-02-04,0,10.8,0.66,0.5
2002-02-05,0,10.6,1.07,3.17
2002-02-06,1.04,6.2,0.86,1.83
2002-02-07,0.03,15.2,1.42,2.93
2002-02-08,0,5.8,0.94,0.7
2002-02-09,0,5.4,1.22,-3.7
2002-02-10,0,6,1.32,-1.47
2002-02-11,0,5.7,1.16,-4.3
2002-02-12,0,6,1.12,-4.13
2002-02-13,0,9.8,1.13,-2.07
2002-02-14,0,5.7,1.15,-2.43
2002-02-15,0,6.1,1.26,-1.6
2002-02-16,0,5.8,0.68,-0.9
2002-02-17,0.71,6,0.76,1.7
2002-02-18,0.06,10.6,1.33,-2.73
2002-02-19,0,1.3,1.17,-2.27
2002-02-20,0,5.6,1.32,0.6
2002-02-21,0.01,5.8,0.76,2.74
2002-02-22,0,7.7,1.46,4.2
2002-02-23,0,7.6,1.45,2.57
2002-02-24,0,2.7,1.52,3.37
2002-02-25,0,6.7,1.47,3.97
2002-02-26,0,7.4,1.57,5.17
2002-02-27,0,3.2,1.38,5.83
2002-02-28,0,11.9,1.88,7.07
2002-03-01,0,1.7,1.5,5.43
2002-03-02,0.02,9,1.73,2.67
2002-03-03,0.01,2.9,1.9,4.4
2002-03-04,0,7.4,1.56,2.87
2002-03-05,2.01,5.1,0.92,3.07
2002-03-06,1.86,6.4,1.23,0.43
2002-03-07,0,12.3,1.78,-0.3
2002-03-08,0,9.6,1.81,1.33
2002-03-09,0.07,6.9,2.19,6.2
2002-03-10,0.54,12.4,2.81,8.5
2002-03-11,0,7.3,2.67,6.57
2002-03-12,0.03,12.7,2.07,8.1
2002-03-13,0,17,2.53,8.8
2002-03-14,0.03,21.3,1.1,8.53
2002-03-15,0.81,15,2.28,8.63
2002-03-16,0,7.7,2.65,7.77
2002-03-17,0,16.6,3.39,9.97
2002-03-18,0,12.3,3,7.83
2002-03-19,0.17,16.2,3.19,7.67
2002-03-20,1.07,0.1,2.56,8.2
2002-03-21,12.03,27.8,3.94,11.13
2002-03-22,0.08,37.3,3.07,6.63
2002-03-23,0,28.1,2.87,4.6
2002-03-24,0.34,24.3,2.52,3.63
2002-03-25,0,19.3,2.14,6.13
2002-03-26,0,13.2,1.72,8.07
2002-03-27,0,14.2,2.7,8.53
2002-03-28,0,11.8,2.79,9.43
2002-03-29,0.01,6.1,2.65,12.57
2002-03-30,10.55,22.8,1.41,8.57
2002-03-31,0.13,14.6,2.63,12.2
2002-04-01,0,27.4,3.31,13.13
2002-04-02,0,21.9,3.44,14.07
2002-04-03,0,15.2,3.76,9.73
2002-04-04,0.28,20.3,3.4,11.07
2002-04-05,0,5.5,3.75,13.73
2002-04-06,21.26,37.5,1.75,11.9
2002-04-07,0.1,46,1.71,12.3
2002-04-08,0,50.8,3.36,9.83
2002-04-09,0,39.8,2.59,6.7
2002-04-10,0,23.8,2.86,6.73
2002-04-11,0,32.9,2.29,7.7
2002-04-12,6.86,21.5,2.61,8.07
2002-04-13,0.11,23.8,3.47,11.7
2002-04-14,0,27.5,4.46,18
2002-04-15,0,15.6,3.16,20.47
2002-04-16,20.34,27.5,1.86,15.57
2002-04-17,0,75.2,4.33,10.77
2002-04-18,0,63.6,4.08,11.7
2002-04-19,0,47.9,3.63,11.1
2002-04-20,0,39.9,3.52,12.47
2002-04-21,0,34.9,3.95,14.73
2002-04-22,0.04,27.5,4.3,18.53
2002-04-23,0,28.4,3.84,18.1
2002-04-24,0,17.3,4.07,10.9
2002-04-25,0,33.5,3.59,8.97
2002-04-26,0,21,3.88,10.83
2002-04-27,0.01,12.9,4.19,11.67
2002-04-28,0.38,17.6,4.59,12.73
2002-04-29,34.98,29.5,1.69,11.43
2002-04-30,38.69,348.7,1.7,11.97
2002-05-01,0.44,329.1,4.85,13.37
2002-05-02,0.06,171.5,4.59,13.37
2002-05-03,6.48,110.4,1.88,15.4
2002-05-04,0,80.6,4.48,19.6
2002-05-05,0,77.5,4.25,16.13
2002-05-06,1.14,43.5,2.53,13.47
2002-05-07,20.88,59.8,1.72,10.13
2002-05-08,0.34,96.8,4.47,14.53
2002-05-09,0,97.1,3.52,16.03
2002-05-10,0,69.3,3.13,14.37
2002-05-11,0.17,61.2,4.8,15.7
2002-05-12,0,49.9,2.81,16
2002-05-13,0,39,4.08,18.17
2002-05-14,0.1,45.8,3.22,18.37
2002-05-15,2.16,20.8,2.76,15.97
2002-05-16,17.14,33.7,1.96,12.17
2002-05-17,0.21,74.2,1.99,12.77
2002-05-18,4.65,62,3.62,14.73
2002-05-19,2.41,51.6,3.95,16.03
2002-05-20,0,35.4,4.35,18.23
2002-05-21,0,27.4,4.32,19.33
2002-05-22,0,34.3,4.87,19.63
2002-05-23,0,29.9,5.41,19.27
2002-05-24,0,23.7,5.29,17.37
2002-05-25,0,13.7,4.98,17.47
2002-05-26,7.1,21.7,3.93,15.2
2002-05-27,0,17.7,3.72,16.2
2002-05-28,0,13.9,4.85,17.13
2002-05-29,0,20.9,4.58,17.93
2002-05-30,0.58,3.1,3.44,18.6
2002-05-31,0.11,13.9,4.73,21.17
2002-06-01,0.26,12.8,4.99,20
2002-06-02,0,4.7,5.28,19.6
2002-06-03,0,7.3,4.84,20.57
2002-06-04,0,10.6,3.59,22.17
2002-06-05,0.05,18.4,4.1,21.47
2002-06-06,0,1.4,4.94,23.6
2002-06-07,0,3.9,5.77,24.2
2002-06-08,0,6.4,3.99,21.03
2002-06-09,0.44,45.9,4.74,21.03
2002-06-10,19.77,29.6,2.52,22.1
2002-06-11,0.99,13.3,4.93,19.63
2002-06-12,14.07,23.5,2.91,17.73
2002-06-13,0.75,19.6,3.16,19.53
2002-06-14,0.16,16.1,3.69,19.43
2002-06-15,3.3,12.2,3.25,18.27
2002-06-16,0.09,20.6,4.76,20.07
2002-06-17,0,12.65,4.89,21.17
2002-06-18,0.6,4.7,5.15,21.6
2002-06-19,6.62,12.7,3.36,22.7
2002-06-20,15.15,26.7,4.05,21.67
2002-06-21,0.05,26.8,5.22,21.97
2002-06-22,0.14,16.5,4.75,17.87
2002-06-23,0.64,9.7,2.33,16.7
2002-06-24,6.4,19.3,2.28,14.8
2002-06-25,0.16,19.3,3.94,15.4
2002-06-26,0,16.7,5.26,16.8
2002-06-27,0,10.2,5.28,19.33
2002-06-28,0,12.5,5.06,20.17
2002-06-29,0,3.7,6.07,20.33
2002-06-30,0.1,4.2,4.71,19.63
2002-07-01,0.02,3.2,4.27,22.6
2002-07-02,0.48,6.4,4.13,24.2
2002-07-03,0,5.8,5.34,25.4
2002-07-04,0.03,6.4,5.39,25.87
2002-07-05,43.74,20,2.37,22.2
2002-07-06,20.46,202,2.39,20
2002-07-07,3.94,182.3,2.96,20.97
2002-07-08,0.13,104.4,4.37,21.13
2002-07-09,0,62.2,5.45,22.53
2002-07-10,0.25,48.9,5.85,20.8
2002-07-11,0,32.7,4.73,21.97
2002-07-12,0.28,28.7,4.23,24.37
2002-07-13,16.5,34.7,2.3,23.8
2002-07-14,43.75,204.8,2.24,22.63
2002-07-15,3.01,265,3.8,25
2002-07-16,11.35,135.7,3.61,23.53
2002-07-17,4.98,128.1,2.73,22.33
2002-07-18,3.8,108.4,4.34,21.37
2002-07-19,26.66,116.6,2.19,19.43
2002-07-20,0.3,269.3,3.44,21.9
2002-07-21,0.52,176.3,3.13,24.37
2002-07-22,26.63,140.9,2.35,23.43
2002-07-23,26.5,470.4,2.12,21
2002-07-24,1.08,414.1,2.19,22.77
2002-07-25,0.02,220.1,4.99,25.9
2002-07-26,0.01,144,3.51,22.93
2002-07-27,0.01,105,5.68,23.47
2002-07-28,0.01,78.6,5.86,26.87
2002-07-29,0,63.2,4.96,28.17
2002-07-30,0,54,3.82,27.67
2002-07-31,0,41.1,2.98,27.8
2002-08-01,0,41,3.6,26.37
2002-08-02,0,31.6,3.62,27.43
2002-08-03,10.67,45.6,3.79,25.93
2002-08-04,6.91,37.1,2.3,24.9
2002-08-05,91.47,212.6,2.49,24.6
2002-08-06,155.11,3449.6,1.97,20.63
2002-08-07,94.63,2123.8,1.93,19.6
2002-08-08,4.76,1517,3.89,22.83
2002-08-09,1.14,497.4,3.53,22.03
2002-08-10,6.15,295.8,2.09,19.87
2002-08-11,4.96,249.1,2.42,19.13
2002-08-12,2.23,190.5,2.17,18.97
2002-08-13,0.47,135.7,2.57,20.8
2002-08-14,1.04,100.2,2.57,23.03
2002-08-15,0.01,85.1,3.22,22.77
2002-08-16,0.27,69.5,2.15,20.93
2002-08-17,0.29,58.4,2.22,21.8
2002-08-18,0.05,52,2.56,23.57
2002-08-19,0.01,46.4,3,20.6
2002-08-20,0,36.2,4.56,20.47
2002-08-21,0,32,2.51,21.53
2002-08-22,3.05,36.7,2.09,23.57
2002-08-23,18.12,53.5,2.66,24.17
2002-08-24,1.06,78.7,3.83,25.1
2002-08-25,0.14,48.9,3.85,25.07
2002-08-26,2.52,44.3,2.97,24.83
2002-08-27,30.58,78.3,1.87,23.47
2002-08-28,1.28,171.8,3.88,25.4
2002-08-29,0.74,86.8,3.48,24.2
2002-08-30,9.98,71.6,2.29,23.5
2002-08-31,108.46,526.6,2.3,20.6
2002-09-01,33.35,2871.5,2.21,20.77
2002-09-02,0.05,596.4,3.46,24.33
2002-09-03,0,285.3,3.81,23.83
2002-09-04,0.03,188.6,3.06,21.37
2002-09-05,0.75,124.8,2.13,19.47
2002-09-06,1.3,108.5,3.21,17.67
2002-09-07,0,87.5,4.43,18.3
2002-09-08,0,91.6,3.92,19.23
2002-09-09,0,63.6,3.47,21.43
2002-09-10,0,49.7,4.19,20.67
2002-09-11,0.36,46.9,3.33,21.67
2002-09-12,8.34,51,1.66,16.77
2002-09-13,0.07,43.7,2.63,17.4
2002-09-14,4.06,35.3,2.37,18.87
2002-09-15,0.08,60.8,1.58,17.3
2002-09-16,0.7,33.6,1.82,16
2002-09-17,0.04,19.1,3.35,16.8
2002-09-18,0,34.4,2.58,17.83
2002-09-19,0,23.1,2.36,18.2
2002-09-20,0,28.4,2.01,18.43
2002-09-21,0.9,20.4,1.76,17.53
2002-09-22,0.46,35.6,2.84,17.3
2002-09-23,0.01,12.3,2.74,17
2002-09-24,0.09,34.4,2.57,17.13
2002-09-25,0,31.75,2.77,18
2002-09-26,0,29.1,2.41,19.03
2002-09-27,0,14.2,2.67,17.03
2002-09-28,1.38,4.9,3.06,17.6
2002-09-29,5.32,18.2,2.27,18.43
2002-09-30,0.83,29.7,1.83,18
2002-10-01,1.18,14.8,1.93,17.8
2002-10-02,2.04,11.6,2.28,13.9
2002-10-03,2.94,20.6,1.53,13.43
2002-10-04,0.02,15.1,2.1,13.93
2002-10-05,5,24.6,1.46,14.43
2002-10-06,13.22,35.8,1.3,13.27
2002-10-07,0,25,2.26,12.4
2002-10-08,0.12,22.3,1.84,10.33
2002-10-09,0,18.5,1.93,11.8
2002-10-10,0,12.1,1.82,13.13
2002-10-11,0,16.6,1.87,14.9
2002-10-12,0,9.4,1.64,15.73
2002-10-13,0,11.7,1.99,16.83
2002-10-14,0.03,18.9,1.75,14.53
2002-10-15,1.7,1.3,1.96,11.83
2002-10-16,0.04,20.5,1.63,12.97
2002-10-17,0,13,1.64,15.8
2002-10-18,0.06,8.9,1.37,14.63
2002-10-19,1.42,7.9,2.08,12.57
2002-10-20,1.4,14.1,1.75,11.17
2002-10-21,1.27,29.2,1.32,8.27
2002-10-22,0.04,21.4,1.29,4.4
2002-10-23,0,20,1.06,3.97
2002-10-24,0,13.6,1.45,6.9
2002-10-25,4.37,14,1.26,9.83
2002-10-26,21.46,42.4,1.55,6.67
2002-10-27,0,43.6,2.07,3.73
2002-10-28,0.05,26.2,1.82,2.53
2002-10-29,0,29.2,1.25,3
2002-10-30,0,14.9,0.96,4.67
2002-10-31,0,13.5,1.75,8.43
2002-11-01,0,16.2,1.8,3.77
2002-11-02,0,9.2,1.38,2.63
2002-11-03,0,15,1.81,3.43
2002-11-04,0.01,9.1,1.54,0.53
2002-11-05,0.01,15.6,1.01,0.83
2002-11-06,0.03,4.1,0.92,3.83
2002-11-07,2.61,15.8,1.41,9.17
2002-11-08,0,9.5,1.41,1.63
2002-11-09,0.03,13.8,1.07,-0.27
2002-11-10,0,6.4,0.72,6
2002-11-11,0.09,2.6,2.04,12.47
2002-11-12,0,11.1,2.32,4.63
2002-11-13,0,10.4,1.41,0.63
2002-11-14,0.11,10.4,0.78,0.27
2002-11-15,0.01,4.7,0.85,-1.07
2002-11-16,0.02,10.2,0.68,-0.33
2002-11-17,1.02,4.6,0.59,0.2
2002-11-18,0.14,9,0.95,-2.37
2002-11-19,0.11,6,0.54,-3.06
2002-11-20,0.76,4.3,0.5,0.93
2002-11-21,0.07,10.9,0.63,0.93
2002-11-22,0.23,5.5,0.7,2.7
2002-11-23,0.12,6.4,0.67,4.43
2002-11-24,0.04,5.3,0.57,3.77
2002-11-25,0,11.4,0.54,1.47
2002-11-26,0.03,0.6,0.58,0.23
2002-11-27,0,6.6,0.91,-1.2
2002-11-28,0,2.8,0.53,-0.57
2002-11-29,1.15,8.8,0.46,5.23
2002-11-30,0.01,8.2,0.61,2.4
2002-12-01,0,3.1,0.51,1.43
2002-12-02,0,7.5,0.56,3.37
2002-12-03,0.01,8.033,0.5,2.13
2002-12-04,0.03,8.567,0.9,8.3
2002-12-05,0.08,9.1,0.93,6.6
2002-12-06,1.12,9.8,0.79,4.83
2002-12-07,4.37,0.5,0.97,2.7
2002-12-08,6.61,11.8,0.61,0
2002-12-09,3.03,1.2,0.76,-6.33
2002-12-10,0.04,12,0.52,-10.97
2002-12-11,0.04,9.8,0.51,-8.37
2002-12-12,0.04,7.6,0.49,-7.23
2002-12-13,0.09,2.2,0.41,-7.07
2002-12-14,0.15,5.7,0.39,-4.63
2002-12-15,1.11,9.2,0.42,1.43
2002-12-16,8.74,8.1,0.54,3.63
2002-12-17,0.85,14,0.45,1.87
2002-12-18,0.04,17.3,0.56,2.37
2002-12-19,0.46,18.3,0.53,2.23
2002-12-20,0,3.4,0.49,1.73
2002-12-21,0.15,8.4,0.79,1.3
2002-12-22,0.25,12.9,0.99,2.4
2002-12-23,4.57,9.3,0.56,1.9
2002-12-24,6.04,14.8,0.6,1.27
2002-12-25,7.13,11.9,0.76,-2.23
2002-12-26,0.48,8.7,0.63,-8.6
2002-12-27,0.04,2.6,0.43,-9.1
2002-12-28,0.05,8,0.37,-6.33
2002-12-29,0.09,4.1,0.4,-5.43
2002-12-30,0,5.7,0.38,-7.07
2002-12-31,0.31,7.3,0.49,-5.7
2003-01-01,0.18,7.5,0.59,-7.43
2003-01-02,0.51,1,0.44,-6.87
2003-01-03,1.54,3.5,0.53,-4.83
2003-01-04,0.1,6.1,0.62,-10.77
2003-01-05,0,2.6,0.53,-14.93
2003-01-06,0,3,0.36,-13.23
2003-01-07,0.68,3.7,0.4,-9.77
2003-01-08,0.09,4.7,0.41,-8.1
2003-01-09,0.47,5.7,0.38,-5
2003-01-10,0.74,6.9,0.4,-3.7
2003-01-11,0,6.7,0.42,-4.3
2003-01-12,0.02,6.5,0.47,-2.13
2003-01-13,0.15,6.3,0.57,4.2
2003-01-14,3.35,7.3,0.86,-1.7
2003-01-15,0,6,0.67,-6.37
2003-01-16,0,5.4,0.56,-4.2
2003-01-17,5.5,7.4,0.44,1.13
2003-01-18,1.37,14,0.49,0.83
2003-01-19,0.03,0.6,0.49,-1.27
2003-01-20,0,6,0.57,-3.53
2003-01-21,0.06,5.8,0.67,-5.73
2003-01-22,1.3,11.1,0.43,-5.67
2003-01-23,2,6.5,0.64,-4.07
2003-01-24,0.7,10.3,0.6,-5.6
2003-01-25,0.31,6.1,0.63,-4.03
2003-01-26,0.19,2.5,0.54,-2.53
2003-01-27,4.63,21.9,0.56,-2.43
2003-01-28,0.25,18,0.88,-8.67
2003-01-29,0.13,15,0.96,-12.67
2003-01-30,0,12,0.64,-11.66
2003-01-31,0.77,11.4,0.81,-3.93
2003-02-01,0.03,6,0.77,-3.97
2003-02-02,0.27,3,0.74,-3.83
2003-02-03,0,2.1,0.72,-4.57
2003-02-04,0.02,2.2,0.7,-2.77
2003-02-05,0.27,11.3,0.81,-2.93
2003-02-06,0.04,6,1.02,-3.7
2003-02-07,0.15,5.2,0.64,1.74
2003-02-08,5.33,4,0.58,0.9
2003-02-09,0.45,6,0.55,2.34
2003-02-10,1.33,0.1,1.05,1.47
2003-02-11,2.24,4.7,1.03,-1.77
2003-02-12,0.01,0.3,1.15,-6.17
2003-02-13,0.02,2.2,1.28,-1.47
2003-02-14,0.04,1.7,1.17,0.07
2003-02-15,0.01,3.7,1.13,1.67
2003-02-16,0,2.7,1.15,1.57
2003-02-17,0,2,1.13,2.03
2003-02-18,0.28,4.3,1.08,1.7
2003-02-19,2.24,2.7,0.73,1.3
2003-02-20,0.49,17.1,1.13,0.33
2003-02-21,5.36,14,0.7,0.4
2003-02-22,14.03,10.3,0.77,1.47
2003-02-23,0.89,10.3,0.99,0.4
2003-02-24,0.9,3,1.06,1.87
2003-02-25,0.08,6.2,1.1,2.77
2003-02-26,0.04,9.4,1.06,3.33
2003-02-27,0.04,6.3,1.81,2.17
2003-02-28,0.03,8,1.36,2.37
2003-03-01,0.71,17.7,1,4.33
2003-03-02,1.28,13.4,1.37,3.7
2003-03-03,5.25,27.7,0.69,-2.33
2003-03-04,0.12,20.3,1.15,-3.7
2003-03-05,0.17,5.3,1.08,-0.8
2003-03-06,3.1,29.5,0.97,1.1
2003-03-07,2.88,24.4,1.09,2.03
2003-03-08,0.1,3.5,1.42,0.23
2003-03-09,0.34,13.8,1.38,1.63
2003-03-10,0.01,8.2,1.89,0.57
2003-03-11,0.05,15.4,1.95,1.1
2003-03-12,0.85,16,1.87,3.5
2003-03-13,0.11,16.8,1.9,3.23
2003-03-14,0,12.8,1.7,3.2
2003-03-15,0,46.3,2.18,6
2003-03-16,5.34,4,1.01,2.17
2003-03-17,1.31,26.1,1.36,1.77
2003-03-18,0.14,39,2.04,4.23
2003-03-19,0,11.5,2.21,3.93
2003-03-20,0,53.6,2.39,4.57
2003-03-21,0,38.8,2.19,5.47
2003-03-22,0,42.2,2.37,6.53
2003-03-23,0,68.7,1.58,6.5
2003-03-24,0.01,50.4,1.73,6.13
2003-03-25,0.02,71.1,2.38,7.4
2003-03-26,0.07,78.8,2.06,8.24
2003-03-27,3.59,109.7,2.25,7.23
2003-03-28,6.16,103.8,2.29,4.8
2003-03-29,0,84.3,2.33,5.43
2003-03-30,0,71.1,2.55,11.83
2003-03-31,0,86,2.29,11.3
2003-04-01,0,107.1,4.67,10.6
2003-04-02,0,95.8,3.69,8.8
2003-04-03,0,81.7,2.96,7.53
2003-04-04,0.02,74.1,3.42,8.17
2003-04-05,0,54.4,3.45,8.37
2003-04-06,0,56.3,3.49,10.2
2003-04-07,1.31,64.7,2.37,11.03
2003-04-08,9.23,79.1,1.78,6.37
2003-04-09,3.75,93.8,1.94,4.43
2003-04-10,8.16,65.8,2.6,7.9
2003-04-11,10.26,93.3,1.22,6.3
2003-04-12,0.33,84.3,2.62,12.2
2003-04-13,0,110.1,3.21,10.6
2003-04-14,0,92.5,3.47,11.2
2003-04-15,0,74.5,3.55,11.23
2003-04-16,0,68.1,4,15.13
2003-04-17,0,67.4,3.32,16.8
2003-04-18,24.19,88.9,2.46,15.1
2003-04-19,5.68,164.2,2.05,6.93
2003-04-20,4.32,147.7,1.39,7.47
2003-04-21,0.29,149.6,3.75,9.03
2003-04-22,0.76,116.9,1.79,8.73
2003-04-23,8.01,110.7,1.78,10.77
2003-04-24,0,93.5,2.26,14.53
2003-04-25,33.31,154.8,1.59,10.83
2003-04-26,0.17,328.7,3.16,13.1
2003-04-27,1.31,209.8,3.29,14.4
2003-04-28,0.17,151,3.95,16.2
2003-04-29,34.66,169.2,1.55,11.23
2003-04-30,0.01,322.4,3.66,11.7
2003-05-01,0,226.6,4.19,13.13
2003-05-02,0.11,153.6,4.32,16.07
2003-05-03,0.99,115.2,4.22,15.93
2003-05-04,0,99.6,4.39,17.87
2003-05-05,0,60.9,4.86,17.8
2003-05-06,2.64,62.9,2.12,15.3
2003-05-07,72.31,233.6,1.93,11.47
2003-05-08,0.24,772.2,4.31,9.9
2003-05-09,0,334.6,4.03,11.63
2003-05-10,0,200.1,4.09,14.53
2003-05-11,0,132.8,4.43,14.93
2003-05-12,0,105.5,4.32,15.43
2003-05-13,0,87.2,4.81,18.43
2003-05-14,0,67.2,5.01,15.83
2003-05-15,0,53.6,5.32,15.7
2003-05-16,0,46.6,4.48,15.27
2003-05-17,0.31,40.9,3.84,17.5
2003-05-18,0,38.8,3.62,17.87
2003-05-19,0,27.1,3.86,16.8
2003-05-20,0,33.8,2.99,16.03
2003-05-21,0,22.1,3.27,17.37
2003-05-22,0,29.5,3.73,19.17
2003-05-23,0.1,19.7,4.4,19.13
2003-05-24,0.52,13.8,2.71,19.27
2003-05-25,2.14,24.4,2.29,16.2
2003-05-26,0.03,14.4,4.83,19.97
2003-05-27,2.23,24.5,5.25,19.03
2003-05-28,0,5.9,5.16,20.13
2003-05-29,0.01,17.7,2.37,18.6
2003-05-30,11.2,24.4,2.41,18.63
2003-05-31,0.17,15.9,4.95,18.07
2003-06-01,0.01,16.7,5.1,17.97
2003-06-02,0,5.9,5.38,17.53
2003-06-03,0,5.8,4.62,17.93
